Chille Tid,Pearl,[],"Amethyst, I'm gonna get you!",,
Chille Tid,,[],,,Pearl and Amethyst disappear off the stage when the doorbell rings. Steven then runs to the door.
Chille Tid,Steven,['opens door'],"Just a second, Connie!  You won't believe what Amethyst just- Huh?",,
Chille Tid,,[],,,"Behind the door is Garnet, her back facing Steven, in a varsity jacket with a star insignia and jeans. The audience whoops, whistles and hollers at her appearance."
Chille Tid,Steven,['in a snarky voice'],Can I help you?,,
Chille Tid,,[],,,"Garnet turns around, revealing having only two wide eyes, and smiles widely."
Chille Tid,Garnet,['grins'],Chille tid!,,
Chille Tid,Steven,[],"Oh! Hi, Garnet!",,
Chille Tid,Garnet,['walks into the house'],Hey Steven. You gotta come to the beach tonight! There's gonna be this huge bonfire party thing.,,
Chille Tid,Steven,[],I can't go to that! I'm going to the big dance with Connie!,,
Chille Tid,Garnet,[],Wow. The big dance. Don't do anything I wouldn't do.,,
Chille Tid,,[],,,The audience whoops and cheers at Garnet's comment.
Chille Tid,Steven,"['gasps', 'grabs the door handle']","Uh-huh! (The doorbell rings again.)  She's here!  Okay, I'm ready for the big dance, Con— Huh?",,
Chille Tid,,[],,,"Steven opens the door to reveal Lapis Lazuli. In contrast to the black and white atmosphere, Lapis is in full color. Water is eerily flowing out of her eye sockets and open mouth. She looks up in silence, from the water sloshing from her eyes and mouth."
Chille Tid,Steven,[],Lapis?,,
Chille Tid,,[],,,"Dimly colored blue eater rushes past Steven's feet onto the floor. Behind Lapis, a wave rises out of the water, casting a shadow over Steven. Steven looks up in horror, as the wave rises above Lapis' head, standing completely still."
Chille Tid,,[],,Trans. Int. Steven's room,
Chille Tid,,[],,,"Steven wakes up from the nightmare, covered in sweat. Pearl is lying down next to him with her face up close."
Chille Tid,Pearl,[],Are you okay?,,
Chille Tid,,[],,,"Steven, startled by Pearl's appearance, quickly gets up and leans against the window in fright."
Chille Tid,Steven,[],"Oh, man. I fell asleep and had this weird dream. I opened the door, and Lapis was there, and—",,
Chille Tid,Pearl,['matter-of-factly'],Well that doesn't make any sense.  Lapis is fused with Jasper at the bottom of the ocean.,,
Chille Tid,Steven,['stares at Pearl'],"...You've never had a dream before, huh?",,
Chille Tid,Pearl,[],Uh... I don't think so.,,
Chille Tid,Steven,"['slumps to the floor', 'sigh']","Well, Pearl, dreams don't always make sense.  When you dream, the thoughts in your head get all mixed up into a weird movie. And they're really hard to explain, which is why they're boring to listen to. Like  this one time, I had a dream, where, like, these things... were being sold at the Big Donut, right? But the front door of the Big Donut shop led to the back of my dad's van?",,
Chille Tid,,[],,,"As Steven talks about his dream, Amethyst slowly wakes up and looks around."
Chille Tid,Steven,[],"So, I go into the van, and... Lion is driving, for some reason, but, he's driving really well.",,
Chille Tid,,[],,,"As Steven continues his tale, Pearl looks away, bored, and yawns."
Chille Tid,Steven,['yawns'],"And... and then I say to him, I, I says... Lion.  Lion, how did you learn to drive you, a, vv-van? Y-you can't even, you, you can't.. bring... me... my...",,
Chille Tid,,[],,,"Pearl, bored of Steven's tale, decides to lie down on her side. Steven, drowsy from his own tale, begins to fall asleep again."
Chille Tid,,[],,Trans. Int. Steven's Dreamscape,
Chille Tid,,[],,,
Chille Tid,Steven,[],"Whoa. Dogcopter! Mr. Copter! Sir! I'm one of your biggest fans, can I please have your autograph?",,
Chille Tid,,[],,,Dogcopter turns his head to Steven and meows.
Chille Tid,Steven,[],"Mr. Copter, please!",,
Chille Tid,,[],,,Dogcopter flies down and away from Steven.
Chille Tid,Steven,[],Hey wait! Where are you going?!,,
Chille Tid,,[],,,Dogcopter then speeds off with a jet of smoke behind him.
Chille Tid,Steven,[],I hope the rumors about Dogcopter in the tabloids aren't true.,,
Chille Tid,,[],,,A large cloud floats towards Steven and morphs into Pearl's head.
Chille Tid,Steven,[],"Huh? Oh! Hey, Pearl!",,
Chille Tid,,[],,,Pearl's head moves toward Steven as she opens her mouth.
Chille Tid,Steven,[],Wait! Don't eat me!,,
Chille Tid,,[],,,"Pearl's head chomps down on Steven with her mouth. She chews for a little, then spits Steven out like a rocket."
Chille Tid,Steven,[],"Oh, man! Thanks for the upgrade, Pearl! Now I can catch up with Dog—",,
Chille Tid,,[],,,Amethyst then emerges from the water below on a miniature humpback whale.
Chille Tid,Steven,[],"Woah, Amethyst?",,
Chille Tid,,[],,,"Amethyst and the whale fly higher away as the screen fades to black. Steven, still flying, emerges into the darkness."
Chille Tid,Steven,[],Hmm... This is... getting really weird.,,
Chille Tid,Lapis,['quiet and distant'],This is weird.,,
Chille Tid,Steven,['halts his flight'],"Hey, that sounds a lot like—",,
Chille Tid,Lapis,['appears behind Steven'],Steven!,,
Chille Tid,Steven,['floats towards Lapis'],Lapis Lazuli!,,
Chille Tid,Lapis,[],"Steven, what are you doing in here?",,
Chille Tid,,[],,,Steven and Lapis slowly float upwards out of the darkness and into a blue ocean.
Chille Tid,Steven,[],"Uh, I know it's weird, but I'm just dreaming, so don't even worry about it.",,
Chille Tid,Lapis,[],"What? No! Steven, I'm trying to concentrate! How are you here?",,
Chille Tid,Steven,[],"Oh my gosh, are you okay?",,
Chille Tid,Lapis,[],"Steven, please, I—!",,
Chille Tid,,[],,,
Chille Tid,,[],,Trans. Int. Steven's room,
Chille Tid,,[],,,"Steven slowly wakes up again, to the giggles of Amethyst."
Chille Tid,Steven,['sees Amethyst giggling'],"Lapis!  Amethyst? Hey, what are you laughing at?",,
Chille Tid,,[],,,"Amethyst laughs and points up at a projection emitted from Pearl's, who is fast asleep, gem. In the dreamlike projection, Pearl is laughing and holding onto Rose, as the two ride a large slice of pizza on a wave like a surfboard. A childlike drawing of a smiling sun and crescent moon are seen in the background, along with the soundscape like an old phonograph."
Chille Tid,Pearl (Dream),"['laughing heartily', 'blushes', ""leans on Rose's stars in her eyes""]","Oh, Rose, this is wonderful! I'm just having so much fun spending time with you, Rose!  Forget about Greg!  Let's go travel the galaxy!",,
Chille Tid,Rose (Dream),"['in a deep voice', ""turn around, revealing Greg's face""]","Pearl, thank you so much...  For fixing my van!",,
Chille Tid,,[],,,"Dream Pearl screams in horror as Greg gags with a slice of pizza sliding out of his mouth. Pearl then wakes up, abruptly ending the dream projection, and sits up in exacerbation and disgust. Amethyst continues giggling."
Chille Tid,Steven,[],Pearl!,,
Chille Tid,Pearl,['turns at Steven'],"Uh... yes, Steven?",,
Chille Tid,Steven,[],I had... another dream about Lapis.,,
Chille Tid,Pearl,['throws her arms in the air'],"Oh, that's okay!  Dreams aren't real! They're just ""mixed up movies""!",,
Chille Tid,Steven,[],But I-I think I was talking to her.,,
Chille Tid,Pearl,[],Wait. How do you know?,,
Chille Tid,Steven,[],"I don't, but... I could just feel it. She was yelling, and... she was really freaked out.",,
Chille Tid,Pearl,[],What did she say? Is she still in control?,,
Chille Tid,Steven,[],I... I don't know.,,
Chille Tid,,[],,Time Skip - Later That Night,
Chille Tid,Pearl,[],"Steven, you could be using your dreams to connect with her mentally.",,
Chille Tid,Amethyst,[],Can you do it again? Maybe Lapis can just tell you where they are.,,
Chille Tid,Steven,['lies down'],"I guess I have to go back to sleep!  Quick! Pearl, tell me about your dream so I can fall asleep!",,
Chille Tid,Pearl,[],M-my dream?!,,
Chille Tid,Amethyst,[],"Come on, Pearl! It's for the greater good! Heh hah!",,
Chille Tid,Pearl,['closes her eyes and breathes in'],"Ugh! If I must...  So, in my dream, I was... wha?",,
Chille Tid,,[],,,"Steven quickly falls asleep and starts snoring, before Pearl can even begin."
Chille Tid,Amethyst,['chuckles'],Wow. He been sleep.,,
Chille Tid,,[],,Trans. Int. Steven's Dreamscape,
Chille Tid,,[],,,Gray wavy lines wipe the screen again and fade to Steven floating in the sky.
Chille Tid,Steven,[],Oh! I know this is a dream now!,,
Chille Tid,,[],,,"Elements from Steven's previous dreams and real life, such as Dogcopter, the sitcom stage and stairs, and pillows float past. Steven then floats off."
Chille Tid,Steven,"['reaches into his pocket', 'pulls out a small grey fish']",So I can imagine anything I want. Uh...  Mashed potato!  Hmm...,,
Chille Tid,,[],,,Steven floats into the darkness again and begins doggy-paddling.
Chille Tid,Steven,[],"Now, how do I find Lapis?",,
Chille Tid,,[],,,Sitcom Amethyst floats by.
Chille Tid,Steven,[],Not Lapis.,,
Chille Tid,,[],,,A whale floats by.
Chille Tid,Steven,[],Not Lapis.,,
Chille Tid,,[],,,Sitcom Garnet and a frustrated Pearl float by.
Chille Tid,Steven,[],Not Lapis.,,
Chille Tid,,[],,,"Steven then bumps into a mass of white fluff, tinted green."
Chille Tid,Steven,[],Lion! Wait. You're not Lion! Woah!,,
Chille Tid,,[],,,Steven falls through the white fluff and lands on his back in a wet area bathed in green light.
Chille Tid,Steven,['rubs his head'],Ow.  What is this place?,,
Chille Tid,,[],,,"Steven then sees Lapis in a distance, grunting with effort and struggling to pull on a pair of water chains."
Chille Tid,Steven,[],Lapis!,,
Chille Tid,Lapis,"['struggling to speak', 'grunts']","Steven! Why do you keep coming back?! I can't get distracted, I've got to hold us down with the weight of your planet's ocean!  I've got to keep her—!",,
Chille Tid,Steven,[],"Wait! Lapis, tell me where you are! We can help you!",,
Chille Tid,,[],,,"Lapis stops struggling for a second to look at Steven. In that brief moment, the force she is struggling against doubles down and Lapis has to refocus her energy."
Chille Tid,Lapis,[],I told you! No!,,
Chille Tid,,[],,,"Lapis shrieks as she is then pulled under the surface. Behind Steven, Jasper erupts on the surface, gasping for air, with water shackles around her wrists and ankles. She falls on all fours, panting, then looks up to Steven."
Chille Tid,Jasper,['panting'],... You!,,
Chille Tid,Steven,[],Jasper!,,
Chille Tid,Jasper,['crawls towards Steven'],You! YOU! YOU!! Gaahhhh- Guh!,,
Chille Tid,,[],,,"Jasper struggles against her restraints to reach Steven. She however loses her traction just in front of Steven, and gets dragged back to where she came from."
Chille Tid,Jasper,['dunked under the surface'],Noooooooo-!,,
Chille Tid,,[],,,"Lapis then thrusts back out of the water surface, this time with her water wings outstretched and her clothes tattered. She collapses on the ground, grunting and gasping."
Chille Tid,Steven,[],Lapis!,,
Chille Tid,Lapis,['voice cracking'],"Can't you see? I can't stop, not for a second. Don't look for me. I don't want your help!",,
Chille Tid,Steven,[],But—,,
Chille Tid,Lapis,[],Just let me do this for you!,,
Chille Tid,Steven,[],Lapis...,,
Chille Tid,Lapis,['wraps her water wings around her upper body'],No! I'm not Lapis anymore...  We're Malachite now.,,
Chille Tid,Steven,[],"Lapis, no!",,
Chille Tid,,[],,,"Lapis slides under the water with a whirlpool, and emerges from another whirlpool behind Steven as Malachite. The water starts to rise and submerges Steven underwater. Malachite opens her eyes and turns to stare at Steven, her upper pair of eyes narrowing in anger."
Chille Tid,Malachite,[],GO!!!!!!,,
Chille Tid,,[],,Trans. Int. Steven's room,
Chille Tid,,[],,,"Malachite forces Steven out of his dream, and Steven wakes up sweating."
Chille Tid,Steven,"['panting heavily, and hugs Pearl']",Lapis!,,
Chille Tid,Pearl,[],"Steven, it's okay, we're here.",,
Chille Tid,Amethyst,[],Did you see her?,,
Chille Tid,Steven,[],"Yeah, she's still fused, and she's still in control, but I don't know for how long, and—",,
Chille Tid,,[],,,Garnet then appears and enters Steven's bedroom.
Chille Tid,Garnet,[],This... is a weird party.,,
Chille Tid,Steven,['runs up to her and hugs her legs'],Garnet!,,
Chille Tid,Garnet,[],"Steven, you're still awake!",,
Chille Tid,Steven,"['starts speaking frantically', 'looks away and mutters']","Amethyst was on a skateboard, and then Dogcopter meowed at me and was just not interested in what I had to say at all.  And I might have some issues I need to work out, but - Lapis! She's out there and she's still—",,
Chille Tid,Garnet,"['shushes Steven and puts a reassuring hand on his shoulder', 'picks up Steven and drops him near the other Gems', 'cracks her knuckles']","I know you're worried, but there's nothing we can do right now.  So let's take it easy.  I'll show you how it's done.",,
Chille Tid,,[],,,Garnet steps backwards and flops face-first onto the ground.
Chille Tid,Pearl,[],That's pretty convincing.,,
Chille Tid,Steven,[],Garnet?,,
Chille Tid,,[],,,"The star iris closes in on Garnet, snoring and fast asleep, ending the episode."
Chille Tid,,[],,END,
Cry for Help,,[],,Open Int. Steven's Room,
Cry for Help,,[],,,"Steven and Amethyst are watching an episode of Crying Breakfast Friends! in his bedroom. In the cartoon, Crying Pear accidentally dropped his ice cream on the floor, and he and Sad Spoon start crying. Bawling Bacon then arrives, looks at the mishaps for a while and starts crying as well."
Cry for Help,Amethyst,[],"I don't get this cartoon, man, why don't they just eat that ice cream off the floor? They don't have to cry about it.",,
Cry for Help,,[],,,"Crying Pear continues to cry, when the TV's signal suddenly starts glitching up."
Cry for Help,Steven,[],"Aw, not again. It was doing this yesterday too.",,
Cry for Help,Amethyst,['gets up and starts kicking the TV set on its side a few times'],"Hang on, I got it.  How about now? Gah!",,
Cry for Help,,[],,,"The TV set starts shaking and rumbling, to Amethyst's surprise."
Cry for Help,Steven,['surprised'],It's never done that before.,,
Cry for Help,,[],,,"A flickering video of Peridot speaking gibberish then appears, before stabilizing and her dialogue becoming audible."
Cry for Help,Peridot,"['raises two fingers to indicate number', 'yells desperately']","This is Peridot transmitting on all frequencies from abandoned crystal system colony planet Earth, to Yellow Diamond. My mission has been compromised, my escort and informant  are gone and I am now stranded!  Please send help!",,
Cry for Help,,[],,,
Cry for Help,Steven,['hangs up'],"Okay, thanks.  Connie says it's on her TV too.",,
Cry for Help,Pearl,[],But where could Peridot be broadcasting a signal that strong?,,
Cry for Help,Garnet,[],There's only one place.,,
Cry for Help,,[],,Trans. Ext. Communication Hub,
Cry for Help,,[],,,"Lion emerges out of a portal with Garnet, Pearl and Amethyst riding on his back. He then collapses off his feet from the weight of the Gems, and Steven pops out of his mane, gasping for air."
Cry for Help,Steven,['pets him on the head'],"Lion, are you okay?",,
Cry for Help,Garnet,[],It's as I feared.,,
Cry for Help,,[],,,"The Crystal Gems look at the Communication Hub, crudely reconstructed back together, glowing and shooting a beam of light towards the sky."
Cry for Help,Pearl,[],"It looks like Peridot somehow repaired the Communication Hub. Well, at least some of it.",,
Cry for Help,Steven,['turns to Amethyst'],"So... we just gotta wreck it up again, right?  You guys should form Sugilite!",,
Cry for Help,Amethyst,['smiles a bit and turns to Garnet'],"Yeah... Well, it's up to Garnet, I guess.  What do you say? Shall we mash it up?... (Pearl looks scared in the background.)",,
Cry for Help,Garnet,[],No.,,
Cry for Help,Amethyst,['shocked'],"But, don't we need to be huge like last time?",,
Cry for Help,Garnet,[],"Last time was a disaster. Last time we fused, Sugilite went berserk. It's because of her that we can't even warp here anymore.",,
Cry for Help,,[],,,"Garnet points towards the broken warp pad, smashed by a huge rock."
Cry for Help,Garnet,"['takes off her visor', 'puts her visor back on, reflecting Amethyst off of it', 'turns to Pearl, and Steven gasps']","I can be brash, you can be reckless. And we can both get carried away.  So, for the time being, Sugilite is benched. What we need now is to be careful.  It's you and me, Pearl. Let's fuse. (Pearl looks astonished as she begins to tear up.) Don't cry, Pearl. (Pearl tries to not cry and quivers as she strongly breathes in through her nose, sniffling thickly.) Come on, let's do this.",,
Cry for Help,Pearl,['sniffling'],I'm right behind you.,,
Cry for Help,Steven,"['running towards them', 'sits down besides Lion']",Woo-hoo! Fusion! Fusion! Fusion! Fusion!,,
Cry for Help,Garnet,[],(Her gemstones start glowing.) Ready.,,
Cry for Help,Pearl,['grunts and stretches'],"Hang on, it's been such a long time...!",,
Cry for Help,,[],,,"Pearl's gemstone starts glowing too, as Amethyst walks next to Steven. Garnet and Pearl then begin to dance as ""Enticement"" plays in the background. Garnet throws Pearl into the air, and she spins mid-air before falling back down into Garnet's arms. Garnet catches her and they begin fusing together. A pillar of orange light begins to emanate from the Gems' prior position, and a fusion Gem emerges from the light pillar, pulling it apart like curtains, and dissipating it into small lightning dragonflies."
Cry for Help,Fusion Gem,"['struts over to Lion, Steven, and Amethyst and does a twirl']","Gooooood evening, everybody!  This is the lovely Sardonyx! Coming to you live from the soon-to-be-former Communication Hub! How are y'all doin' tonight?",,
Cry for Help,Amethyst,['sarcastically'],Great...,,
Cry for Help,Steven,['gasps'],Giant woman!,,
Cry for Help,Sardonyx,"['brings two hands down in front of Steven', 'spins her torso a full 360°', 'looks confused, followed by ecstatic', 'hollers']","Oh my stars! (Steven jumps into Sardonyx's hands as she lifts him up to her face.) If it isn't Steven Universe! We finally meet. So, what do you think?  Was I worth the wait?  What am I saying? Of course I was!",,
Cry for Help,Steven,['stands up with starry eyes'],"Wow, you're so articulated!",,
Cry for Help,Sardonyx,['brings her other pair of hands to Steven and starts squeezing him lightly'],"Well, aren't you the sweetest little charmer!  I could literally squish you right now! It would not be hard.",,
Cry for Help,Steven,['laughs while being squished'],No...  Ha-ha!,,
Cry for Help,Sardonyx,"['brings Steven closer to her face', 'starts laughing']","Sorry, I'm just so excited to be here. You see, I haven't exactly been myself lately.",,
Cry for Help,Steven,['laughs along with Sardonyx and looks down at Amethyst and Lion'],Fusion joke!,,
Cry for Help,Amethyst,['plops her head into her crossed arms and groans'],Ugh...,,
Cry for Help,Sardonyx,"['puts Steven down next to Amethyst and Lion', ""summons Pearl's spear, and taps herself on her shoulder, pretending to be distracted"", 'throws the spear into the air']",And jokes aren't the only thing I've got.  Hm?  Oh!,,
Cry for Help,,[],,,"Sardonyx then summons Garnet's gauntlets and bumps them together, catching the spear in the middle just as it is falling down. The two weapons combine together and transforms into a war hammer, which Sardonyx hoists over her shoulder."
Cry for Help,Steven,[],Are you gonna smash stuff with your war hammer?,,
Cry for Help,Sardonyx,"['ponders', 'leaps up and readies her hammer', 'hits a column of the Hub, sliding it out of the structure', 'swings and hits more columns off the Hub', 'jumps past the moon', 'jumps up and prepares a final hit at top of the Hub', 'stops just before hitting the Hub']","Hm... 'smash' is the word that one would use to describe what... someone else might do. (Amethyst scowls.) Now...  The proper words used to describe yours truly are...  Specific!  Intelligent! Accurate! Faultless!  Elegant. (More columns are knocked away as Sardonyx continues listing her qualities.) Controlled! Surgical! Graceful!  Aaandd... Powerful!  But yes, occasionally, I am known... to smash.",,
Cry for Help,,[],,,"Sardonyx lightly taps the final column with her hammer and it falls through, shutting down the Hub. She jumps down the Hub and lands in front of Steven, Lion and Amethyst. She then spins her hammer away, dissipating it in a cloud of lightning dragonflies, and Lion tries to catch the dragonflies with his maw."
Cry for Help,Sardonyx,['squats down'],"Now, just remember everybody. If you ever have need of the lovely Sardonyx, let Pearl and Garnet know, I'll be there in a flash.  Literally.",,
Cry for Help,,[],,,"Sardonyx then poofs away, separating back into Garnet and Pearl in their dance position. The two look at each other and start giggling and spinning together in triumph."
Cry for Help,Garnet,[],Wooo!,,
Cry for Help,Steven,['runs over to hug Garnet and Pearl'],Wooo!  You guys were amazing!,,
Cry for Help,Pearl,['blushes'],"We were? Oh, well that's good!",,
Cry for Help,Garnet,[],We were awesome!,,
Cry for Help,,[],,,"Garnet, Pearl and Steven keep laughing in joy, while Amethyst is seen crouching down, seemingly disappointed."
Cry for Help,Pearl,[],Why don't we do that more often?,,
Cry for Help,,[],,Trans. Int. Steven's room,
Cry for Help,,[],,,"Steven is back in his bedroom watching Crying Breakfast Friends!, this time with Garnet."
Cry for Help,Sad Spoon,[],"Why, Pear? Why did you lie to me?",,
Cry for Help,Crying Pear,['cries'],I didn't mean to-hoo-hoo-hoo-hoo-hoo!,,
Cry for Help,Steven,[],"Aw, Pear. I'd forgive her. Wouldn't you?",,
Cry for Help,,[],,,Garnet scowls. The Temple Gate then opens and Amethyst walks outher room.
Cry for Help,Steven,['waves to Amethyst'],"Oh, hey, Amethyst!  You're missing Crying Breakfast Friends!!",,
Cry for Help,Amethyst,['approaches the refrigerator and opens it'],"That's okay, I'm fine.",,
Cry for Help,Steven,[],But it's a really good one so far!,,
Cry for Help,Garnet,[],Not really.,,
Cry for Help,Steven,[],Don't worry. I'm recording it for later. (The TV then starts glitching and rumbling again.)  It's the signal again!,,
Cry for Help,Garnet,[],Peridot! (Pearl comes in through the front door.) Pearl! The signal is back!,,
Cry for Help,Pearl,[],Again?,,
Cry for Help,Garnet,[],We need to get back out there!,,
Cry for Help,Pearl,[],"Right. Steven, where's Lion? Amethyst, get your head out of the fridge!",,
Cry for Help,Garnet,[],"Let's go, guys.",,
Cry for Help,,[],,,Amethyst gulps in sadness and closes the fridge.
Cry for Help,,[],,Trans. Ext. Communication Hub,
Cry for Help,,[],,,"The Crystal Gems and Lion arrive back at the Hub, which has been rebuilt and transmitting light again."
Cry for Help,Garnet,['beckons to Pearl'],I hope you're ready.,,
Cry for Help,Pearl,[],You know I am.,,
Cry for Help,,[],,,Pearl and Garnet fuse into Sardonyx again.
Cry for Help,Sardonyx,"['leans in to Amethyst and Steven', 'laughs', 'jumps into the air']","What's this? An encore performance?  Just couldn't get enough of me, could you?  What are we waiting for? Let the show begin!",,
Cry for Help,,[],,,"Steven watches in awe at Sardonyx at work. Amethyst sighs and begins singing ""Tower of Mistakes""."
Cry for Help,Amethyst,[],♫ Maybe you're better off with her.I think she's better for you.I forgot how great it felt to be us.Guess I got carried away. ♫,,
Cry for Help,,[],,,"Steven quickly notices Amethyst's despair and chases after her, as she walks away and looks at the broken warp pad Sugilite caused."
Cry for Help,Amethyst,[],♫ I had to use you to make me feel strong.But I don't care about that now.I see a tower built out of my mistakes.And it all comes crashing down. ♫,,
Cry for Help,,[],,,Amethyst watches in disappointment as Sardonyx once again shuts down the Hub by knocking off the pillars in a controlled and elegant way.
Cry for Help,Amethyst,[],♫ Is there something I can doo-oo?Is there something I can doo-oo-oo?Is there something I can doo-oo?Can I make it up to you? ♫,,
Cry for Help,,[],,,Sardonyx then separates back into Garnet and Pearl while Amethyst continues to grieve.
Cry for Help,Steven,['ponders'],Hmmm...,,
Cry for Help,,[],,Time Skip - Night-time,
Cry for Help,,[],,,"Lion arrives back at the Hub through a portal, with only Amethyst and Steven riding him."
Cry for Help,Steven,['slams his fist into his palm'],"Peridot's been back here twice. So the odds are good she'll come back again, right? Bam!  That's when we'll get her!",,
Cry for Help,Amethyst,['imitates Steven'],"Yeah, bam!",,
Cry for Help,Steven,[],Garnet will be so impressed!,,
Cry for Help,Amethyst,[],And then she'll think I'm cool again!,,
Cry for Help,,[],,,"Steven, Amethyst and Lion hide behind some rocks to stake-out. Steven sticks a telescope through the hole in his rock and looks around."
Cry for Help,Steven,"['seems to spot Peridot on the horizon', 'zooms in and see a cactus resembling Peridot']","Nothing, more nothing...  Ah! There she is!  ...No, wait, that's just a weird cactus.",,
Cry for Help,,[],,,"Time goes by as the group continues to stake-out. Amethyst grows bored and frustrated, when she spots Steven moving his fingers together, but not touching them."
Cry for Help,Amethyst,[],"I don't think she's coming. Uh, what are you doing?",,
Cry for Help,Steven,[],"If you make your eyes blurry, it looks like there's a little magic sausage in between your fingers.",,
Cry for Help,Amethyst,['attempts the trick'],This is stupid. It doesn't even work.,,
Cry for Help,Steven,"[""moves Amethyst's hair away from her eyes""]",Try this!,,
Cry for Help,Amethyst,"['sees the ""sausage""']","Hey, don't mess with my-  Ooohh...",,
Cry for Help,Steven,['laughs'],"Well, even if we didn't catch Peridot, at least I taught you a great way to pass the time!",,
Cry for Help,,[],,,"Steven does the trick again standing up, when he sees a small green light zooming across the ground."
Cry for Help,Amethyst,[],What!?,,
Cry for Help,Steven,['looks into the telescope'],I think I saw something!,,
Cry for Help,,[],,,Peridot's escape pod is seen in the telescope.
Cry for Help,Steven,[],It's Peridot's escape pod! She... fixed it somehow?,,
Cry for Help,Amethyst,[],But I thought we had it!,,
Cry for Help,Steven,['zooms in with the telescope'],"Did she steal it from the temple? (The escape pod starts using tractor beams to put the pillars back on the Hub.) Woah, she's lifting the pillar guys, and she's fixing the hub. (""Peridot"" gets off at the top of the Hub.) What's she doing up there? Enhance!  H-hey, for some reason, Peridot kinda looks like... Pearl?",,
Cry for Help,Amethyst,['moves Steven from the telescope'],What?  Lemme see! (Pearl is seen in the telescope.) Oh no.,,
Cry for Help,,[],,Trans. Int. Steven's room,
Cry for Help,,[],,,"Steven and Amethyst are back in the house, staring at the TV, even though it is not turned on."
Cry for Help,Steven,[],Why would Pearl rebuild the Hub? Maybe she's trying to study how it works?,,
Cry for Help,Amethyst,[],"No, I don't think that's it.",,
Cry for Help,Steven,[],Maybe she's trying to get us more channels?,,
Cry for Help,,[],,,"Steven turns on the TV, and it continues to glitch like before. Pearl then walks in behind Steven and Amethyst."
Cry for Help,Pearl,"['gasps, pretending to be surprised']","Oh, this is no good!",,
Cry for Help,Steven,['gets nervous and awkward'],What's wrong?,,
Cry for Help,Pearl,[],"It's Peridot. She must've fixed the Communication Hub again! (Garnet walks in, as Steven and Amethyst exchange worried glances.) Garnet, it's the Hub again.",,
Cry for Help,Garnet,['smacks her lips'],"She's evading my future vision. No matter how many times I try, I can't see us finding Peridot.  Come on, team.",,
Cry for Help,,[],,,Garnet walks off and Pearl follows. Steven and Amethyst continue looking at each other.
Cry for Help,,[],,Trans. Ext. Communication Hub,
Cry for Help,,[],,,Pearl approaches the repaired Hub.
Cry for Help,Pearl,['awkwardly'],"I can't believe Peridot is giving us so much trouble! But it hardly matters, right Garnet? We can disable this tower as many times as we need to, together!  Okay? Okay. I'm ready. Are you ready?",,
Cry for Help,Amethyst,[],I know what she's doing.,,
Cry for Help,Steven,[],You do?,,
Cry for Help,,[],,,Garnet and Pearl are about to fuse again until Amethyst interrupts them.
Cry for Help,Amethyst,[],Stop!,,
Cry for Help,Pearl,['gasps'],"I-Is something the matter, Amethyst?",,
Cry for Help,Amethyst,[],You-you shouldn't...,,
Cry for Help,Steven,['looks away'],Pearl...  We saw you.,,
Cry for Help,Pearl,[],What?,,
Cry for Help,Steven,[],You need to tell Garnet it was you!,,
Cry for Help,Garnet,[],I don't understand.,,
Cry for Help,Pearl,[],I'm sorry... I-It's just... so much fun being Sardonyx with you.,,
Cry for Help,,[],,,Garnet drops Pearl in shock.
Cry for Help,Garnet,[],That's why I couldn't see us finding Peridot.,,
Cry for Help,Pearl,[],Wait! Let me explain!,,
Cry for Help,Garnet,"['walks towards Pearl intimidatingly, who backs away in fear']",You've been fixing the Hub!,,
Cry for Help,Pearl,[],It really was Peridot! T-The first time...,,
Cry for Help,Garnet,[],You tricked me!,,
Cry for Help,Pearl,[],"No! No, no, no, no! We just needed a reason to fuse! I just wanted to share a few more victories with you!",,
Cry for Help,Garnet,[],Those weren't victories!,,
Cry for Help,Amethyst,['rushes in'],"Wait, Garnet!  You know, we're so much weaker than you! Fusing with you is like our one chance to feel... stronger!",,
Cry for Help,Garnet,[],Don't defend her! Peridot is out there somewhere and Pearl's been distracting us with... NOTHING!,,
Cry for Help,,[],,,"Steven can just only watch the commotion, not knowing what to do."
Cry for Help,Pearl,[],Garnet...,,
Cry for Help,Garnet,[],"THAT'S ENOUGH!! Amethyst, fuse with me!",,
Cry for Help,Amethyst,[],But-!,,
Cry for Help,Garnet,['clenches her fist'],Let's just get this over with.,,
Cry for Help,,[],,,"Garnet and Amethyst proceed to fuse Sugilite bitterly. Sugilite winds up her fists and punches the bottom pillars at great force. The Hub then comes crashing down, enveloping the place in dust clouds. The dust clouds roll in on Steven and Pearl, as Pearl continues staring at the destruction, mortified."
Cry for Help,,[],,Trans. Int. Steven's room,
Cry for Help,,[],,,Steven and Amethyst are watching Crying Breakfast Friends! on TV again.
Cry for Help,Crying Pear,[],"Please, forgive me!",,
Cry for Help,Sad Spoon,"['hugs Sad Pear, and both start crying']",Of course I forgive you!,,
Cry for Help,,[],,,"Pearl walks into the Beach house from the front door, and Garnet warps in. The two walk by each other without making eye contact or saying a word."
Cry for Help,Amethyst,[],"Man, it sure would be nice if things worked out the way they do in cartoons.",,
Cry for Help,Steven,[],Yeah. It would.,,
Cry for Help,,[],,,"Steven points the remote at the screen and turns off the TV, and the episode."
Cry for Help,,[],,END,
Keystone Motel,,[],,Open Int. Beach House,
